Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + softclip(drug-protein) + pcl(protein1d-protein3d)

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.658329 | REG_LOSS=0.516758 | SOFTCLIP_LOSS=0.696045 | PCL_LOSS=0.719657 | MEAN_GATE=0.5108 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.718859
  STEP 2400/11478 | TOTAL_LOSS=1.653725 | REG_LOSS=1.583440 | SOFTCLIP_LOSS=0.702850 | PCL_LOSS=0.000000 | MEAN_GATE=0.3197 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.258348
  STEP 2500/11478 | TOTAL_LOSS=0.043889 | REG_LOSS=0.009104 | SOFTCLIP_LOSS=0.347337 | PCL_LOSS=0.000518 | MEAN_GATE=0.1769 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.095414
  STEP 2600/11478 | TOTAL_LOSS=0.039136 | REG_LOSS=0.015951 | SOFTCLIP_LOSS=0.231848 | PCL_LOSS=0.000002 | MEAN_GATE=0.2787 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.126298
  STEP 2700/11478 | TOTAL_LOSS=0.335672 | REG_LOSS=0.264769 | SOFTCLIP_LOSS=0.709031 | PCL_LOSS=0.000000 | MEAN_GATE=0.3733 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.514557
  STEP 2800/11478 | TOTAL_LOSS=0.523748 | REG_LOSS=0.491429 | SOFTCLIP_LOSS=0.322593 | PCL_LOSS=0.000601 | MEAN_GATE=0.1852 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.701020
  STEP 2900/11478 | TOTAL_LOSS=0.805731 | REG_LOSS=0.694743 | SOFTCLIP_LOSS=0.361322 | PCL_LOSS=0.748559 | MEAN_GATE=0.2262 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.833512
  STEP 3000/11478 | TOTAL_LOSS=0.181537 | REG_LOSS=0.130730 | SOFTCLIP_LOSS=0.508061 | PCL_LOSS=0.000001 | MEAN_GATE=0.2435 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.361566
  STEP 3100/11478 | TOTAL_LOSS=0.263034 | REG_LOSS=0.228014 | SOFTCLIP_LOSS=0.350204 | PCL_LOSS=0.000000 | MEAN_GATE=0.2022 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.477508
  STEP 3200/11478 | TOTAL_LOSS=0.181285 | REG_LOSS=0.111888 | SOFTCLIP_LOSS=0.689700 | PCL_LOSS=0.004274 | MEAN_GATE=0.1389 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.334496
  STEP 3300/11478 | TOTAL_LOSS=0.039551 | REG_LOSS=0.004835 | SOFTCLIP_LOSS=0.347160 | PCL_LOSS=0.000000 | MEAN_GATE=0.2494 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.069533
  STEP 3400/11478 | TOTAL_LOSS=0.036678 | REG_LOSS=0.019175 | SOFTCLIP_LOSS=0.175038 | PCL_LOSS=0.000000 | MEAN_GATE=0.2769 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.138472
  STEP 3500/11478 | TOTAL_LOSS=0.478193 | REG_LOSS=0.413041 | SOFTCLIP_LOSS=0.651522 | PCL_LOSS=0.000000 | MEAN_GATE=0.2911 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.642682
  STEP 3600/11478 | TOTAL_LOSS=0.080859 | REG_LOSS=0.009515 | SOFTCLIP_LOSS=0.713435 | PCL_LOSS=0.000000 | MEAN_GATE=0.1993 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.097545
  STEP 3700/11478 | TOTAL_LOSS=0.199947 | REG_LOSS=0.142881 | SOFTCLIP_LOSS=0.570658 | PCL_LOSS=0.000003 | MEAN_GATE=0.3645 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.377996
  STEP 3800/11478 | TOTAL_LOSS=0.030013 | REG_LOSS=0.029709 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.003035 | MEAN_GATE=0.2358 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.172364
  STEP 3900/11478 | TOTAL_LOSS=0.104568 | REG_LOSS=0.017639 | SOFTCLIP_LOSS=0.733846 | PCL_LOSS=0.135444 | MEAN_GATE=0.2459 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.132810
  STEP 4000/11478 | TOTAL_LOSS=0.215971 | REG_LOSS=0.146684 | SOFTCLIP_LOSS=0.692873 | PCL_LOSS=0.000000 | MEAN_GATE=0.1862 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.382993
  STEP 4100/11478 | TOTAL_LOSS=0.060909 | REG_LOSS=0.014134 | SOFTCLIP_LOSS=0.346766 | PCL_LOSS=0.120990 | MEAN_GATE=0.2055 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.118886
  STEP 4200/11478 | TOTAL_LOSS=1.095348 | REG_LOSS=1.027728 | SOFTCLIP_LOSS=0.676200 | PCL_LOSS=0.000000 | MEAN_GATE=0.1855 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.013769
  STEP 4300/11478 | TOTAL_LOSS=0.350939 | REG_LOSS=0.280609 | SOFTCLIP_LOSS=0.703299 | PCL_LOSS=0.000000 | MEAN_GATE=0.2964 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.529725
  STEP 4400/11478 | TOTAL_LOSS=0.540349 | REG_LOSS=0.479795 | SOFTCLIP_LOSS=0.605537 | PCL_LOSS=0.000000 | MEAN_GATE=0.3550 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.692673
  STEP 4500/11478 | TOTAL_LOSS=3.728916 | REG_LOSS=3.680927 | SOFTCLIP_LOSS=0.479724 | PCL_LOSS=0.000160 | MEAN_GATE=0.2736 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.918574
  STEP 4600/11478 | TOTAL_LOSS=0.219128 | REG_LOSS=0.076932 | SOFTCLIP_LOSS=0.698320 | PCL_LOSS=0.723638 | MEAN_GATE=0.2692 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.277366
  STEP 4700/11478 | TOTAL_LOSS=0.304153 | REG_LOSS=0.229503 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.746499 | MEAN_GATE=0.1945 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.479065
  STEP 4800/11478 | TOTAL_LOSS=0.225251 | REG_LOSS=0.157857 | SOFTCLIP_LOSS=0.670752 | PCL_LOSS=0.003185 | MEAN_GATE=0.2161 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.397312
  STEP 4900/11478 | TOTAL_LOSS=0.999681 | REG_LOSS=0.965912 | SOFTCLIP_LOSS=0.337685 | PCL_LOSS=0.000000 | MEAN_GATE=0.2783 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.982808
  STEP 5000/11478 | TOTAL_LOSS=0.222374 | REG_LOSS=0.153037 | SOFTCLIP_LOSS=0.693371 | PCL_LOSS=0.000002 | MEAN_GATE=0.2569 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.391199
  STEP 5100/11478 | TOTAL_LOSS=0.045967 | REG_LOSS=0.011127 | SOFTCLIP_LOSS=0.348398 | PCL_LOSS=0.000002 | MEAN_GATE=0.2863 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.105485
  STEP 5200/11478 | TOTAL_LOSS=1.862565 | REG_LOSS=1.811297 | SOFTCLIP_LOSS=0.512672 | PCL_LOSS=0.000000 | MEAN_GATE=0.3563 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.345845
  STEP 5300/11478 | TOTAL_LOSS=0.114612 | REG_LOSS=0.040479 | SOFTCLIP_LOSS=0.640209 | PCL_LOSS=0.101116 | MEAN_GATE=0.3141 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.201195
  STEP 5400/11478 | TOTAL_LOSS=0.302423 | REG_LOSS=0.259115 | SOFTCLIP_LOSS=0.433088 | PCL_LOSS=0.000000 | MEAN_GATE=0.2333 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.509033
  STEP 5500/11478 | TOTAL_LOSS=0.453741 | REG_LOSS=0.334467 | SOFTCLIP_LOSS=0.560927 | PCL_LOSS=0.631810 | MEAN_GATE=0.3466 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.578331
  STEP 5600/11478 | TOTAL_LOSS=0.334713 | REG_LOSS=0.274206 | SOFTCLIP_LOSS=0.605072 | PCL_LOSS=0.000001 | MEAN_GATE=0.2655 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.523647
  STEP 5700/11478 | TOTAL_LOSS=0.275443 | REG_LOSS=0.275441 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000019 | MEAN_GATE=0.1914 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.524824
  STEP 5800/11478 | TOTAL_LOSS=0.455407 | REG_LOSS=0.420898 | SOFTCLIP_LOSS=0.345086 | PCL_LOSS=0.000008 | MEAN_GATE=0.2161 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.648767
  STEP 5900/11478 | TOTAL_LOSS=0.221218 | REG_LOSS=0.186501 | SOFTCLIP_LOSS=0.347164 | PCL_LOSS=0.000000 | MEAN_GATE=0.2643 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.431858
  STEP 6000/11478 | TOTAL_LOSS=0.219345 | REG_LOSS=0.151221 | SOFTCLIP_LOSS=0.681246 | PCL_LOSS=0.000000 | MEAN_GATE=0.3525 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.388871
  STEP 6100/11478 | TOTAL_LOSS=0.045462 | REG_LOSS=0.013763 | SOFTCLIP_LOSS=0.316982 | PCL_LOSS=0.000000 | MEAN_GATE=0.3448 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.117318
  STEP 6200/11478 | TOTAL_LOSS=0.880632 | REG_LOSS=0.826791 | SOFTCLIP_LOSS=0.538410 | PCL_LOSS=0.000000 | MEAN_GATE=0.2719 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.909280
  STEP 6300/11478 | TOTAL_LOSS=0.184199 | REG_LOSS=0.114285 | SOFTCLIP_LOSS=0.695974 | PCL_LOSS=0.003165 | MEAN_GATE=0.2312 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.338060
  STEP 6400/11478 | TOTAL_LOSS=0.310759 | REG_LOSS=0.240085 | SOFTCLIP_LOSS=0.706740 | PCL_LOSS=0.000003 | MEAN_GATE=0.1954 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.489985
  STEP 6500/11478 | TOTAL_LOSS=1.271551 | REG_LOSS=1.195644 | SOFTCLIP_LOSS=0.706701 | PCL_LOSS=0.052366 | MEAN_GATE=0.2080 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.093455
  STEP 6600/11478 | TOTAL_LOSS=0.236381 | REG_LOSS=0.158224 | SOFTCLIP_LOSS=0.695485 | PCL_LOSS=0.086082 | MEAN_GATE=0.1959 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.397774
  STEP 6700/11478 | TOTAL_LOSS=0.537476 | REG_LOSS=0.457561 | SOFTCLIP_LOSS=0.612536 | PCL_LOSS=0.186617 | MEAN_GATE=0.1923 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.676432
  STEP 6800/11478 | TOTAL_LOSS=0.082259 | REG_LOSS=0.082259 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000000 | MEAN_GATE=0.2520 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.286809
  STEP 6900/11478 | TOTAL_LOSS=0.212378 | REG_LOSS=0.129038 | SOFTCLIP_LOSS=0.347551 | PCL_LOSS=0.485850 | MEAN_GATE=0.2475 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.359219
  STEP 7000/11478 | TOTAL_LOSS=0.180288 | REG_LOSS=0.118486 | SOFTCLIP_LOSS=0.613113 | PCL_LOSS=0.004906 | MEAN_GATE=0.2316 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.344218
  STEP 7100/11478 | TOTAL_LOSS=0.056941 | REG_LOSS=0.022259 | SOFTCLIP_LOSS=0.346815 | PCL_LOSS=0.000000 | MEAN_GATE=0.2244 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.149196
  STEP 7200/11478 | TOTAL_LOSS=0.399766 | REG_LOSS=0.325533 | SOFTCLIP_LOSS=0.742328 | PCL_LOSS=0.000000 | MEAN_GATE=0.2986 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.570555
  STEP 7300/11478 | TOTAL_LOSS=0.166566 | REG_LOSS=0.136825 | SOFTCLIP_LOSS=0.297402 | PCL_LOSS=0.000001 | MEAN_GATE=0.2936 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.369899
  STEP 7400/11478 | TOTAL_LOSS=0.083956 | REG_LOSS=0.012833 | SOFTCLIP_LOSS=0.711220 | PCL_LOSS=0.000004 | MEAN_GATE=0.3402 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.113284
  STEP 7500/11478 | TOTAL_LOSS=0.183062 | REG_LOSS=0.043656 | SOFTCLIP_LOSS=0.694419 | PCL_LOSS=0.699635 | MEAN_GATE=0.2130 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.208941
  STEP 7600/11478 | TOTAL_LOSS=0.205200 | REG_LOSS=0.131590 | SOFTCLIP_LOSS=0.694116 | PCL_LOSS=0.041990 | MEAN_GATE=0.1824 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.362753
  STEP 7700/11478 | TOTAL_LOSS=2.114834 | REG_LOSS=2.050329 | SOFTCLIP_LOSS=0.637312 | PCL_LOSS=0.007730 | MEAN_GATE=0.2389 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.431897
  STEP 7800/11478 | TOTAL_LOSS=1.845707 | REG_LOSS=1.801545 | SOFTCLIP_LOSS=0.441621 | PCL_LOSS=0.000001 | MEAN_GATE=0.3951 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.342216
  STEP 7900/11478 | TOTAL_LOSS=0.082389 | REG_LOSS=0.048094 | SOFTCLIP_LOSS=0.342470 | PCL_LOSS=0.000478 | MEAN_GATE=0.2614 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.219303
  STEP 8000/11478 | TOTAL_LOSS=0.280946 | REG_LOSS=0.194800 | SOFTCLIP_LOSS=0.674841 | PCL_LOSS=0.186616 | MEAN_GATE=0.1932 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.441362
  STEP 8100/11478 | TOTAL_LOSS=0.914755 | REG_LOSS=0.845330 | SOFTCLIP_LOSS=0.694253 | PCL_LOSS=0.000000 | MEAN_GATE=0.3345 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.919418
  STEP 8200/11478 | TOTAL_LOSS=0.093780 | REG_LOSS=0.024299 | SOFTCLIP_LOSS=0.694810 | PCL_LOSS=0.000000 | MEAN_GATE=0.3074 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.155881
  STEP 8300/11478 | TOTAL_LOSS=0.167244 | REG_LOSS=0.099877 | SOFTCLIP_LOSS=0.673372 | PCL_LOSS=0.000301 | MEAN_GATE=0.2357 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.316033
  STEP 8400/11478 | TOTAL_LOSS=1.076066 | REG_LOSS=1.043948 | SOFTCLIP_LOSS=0.292354 | PCL_LOSS=0.028826 | MEAN_GATE=0.3116 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.021738
  STEP 8500/11478 | TOTAL_LOSS=0.080871 | REG_LOSS=0.011354 | SOFTCLIP_LOSS=0.695171 | PCL_LOSS=0.000000 | MEAN_GATE=0.2809 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.106555
  STEP 8600/11478 | TOTAL_LOSS=0.257052 | REG_LOSS=0.232788 | SOFTCLIP_LOSS=0.242645 | PCL_LOSS=0.000000 | MEAN_GATE=0.3161 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.482481
  STEP 8700/11478 | TOTAL_LOSS=0.030158 | REG_LOSS=0.002206 | SOFTCLIP_LOSS=0.279454 | PCL_LOSS=0.000069 | MEAN_GATE=0.3304 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.046967
  STEP 8800/11478 | TOTAL_LOSS=0.479071 | REG_LOSS=0.410581 | SOFTCLIP_LOSS=0.584729 | PCL_LOSS=0.100170 | MEAN_GATE=0.2109 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.640766
  STEP 8900/11478 | TOTAL_LOSS=0.214185 | REG_LOSS=0.150724 | SOFTCLIP_LOSS=0.634605 | PCL_LOSS=0.000000 | MEAN_GATE=0.2365 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.388232
  STEP 9000/11478 | TOTAL_LOSS=0.401555 | REG_LOSS=0.366804 | SOFTCLIP_LOSS=0.347506 | PCL_LOSS=0.000000 | MEAN_GATE=0.2054 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.605644
  STEP 9100/11478 | TOTAL_LOSS=0.012802 | REG_LOSS=0.012491 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.003106 | MEAN_GATE=0.1875 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.111764
  STEP 9200/11478 | TOTAL_LOSS=0.085716 | REG_LOSS=0.050743 | SOFTCLIP_LOSS=0.349660 | PCL_LOSS=0.000069 | MEAN_GATE=0.3832 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.225262
  STEP 9300/11478 | TOTAL_LOSS=0.243280 | REG_LOSS=0.208549 | SOFTCLIP_LOSS=0.347309 | PCL_LOSS=0.000000 | MEAN_GATE=0.2847 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.456672
  STEP 9400/11478 | TOTAL_LOSS=0.099001 | REG_LOSS=0.029528 | SOFTCLIP_LOSS=0.693508 | PCL_LOSS=0.001218 | MEAN_GATE=0.2504 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.171838
  STEP 9500/11478 | TOTAL_LOSS=0.070223 | REG_LOSS=0.002231 | SOFTCLIP_LOSS=0.679920 | PCL_LOSS=0.000000 | MEAN_GATE=0.2539 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.047238
  STEP 9600/11478 | TOTAL_LOSS=0.074404 | REG_LOSS=0.001720 | SOFTCLIP_LOSS=0.726840 | PCL_LOSS=0.000000 | MEAN_GATE=0.2664 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.041469
  STEP 9700/11478 | TOTAL_LOSS=0.565551 | REG_LOSS=0.424909 | SOFTCLIP_LOSS=0.681959 | PCL_LOSS=0.724459 | MEAN_GATE=0.2702 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.651851
  STEP 9800/11478 | TOTAL_LOSS=0.410777 | REG_LOSS=0.371886 | SOFTCLIP_LOSS=0.388906 | PCL_LOSS=0.000000 | MEAN_GATE=0.2896 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.609825
  STEP 9900/11478 | TOTAL_LOSS=0.166698 | REG_LOSS=0.132566 | SOFTCLIP_LOSS=0.341235 | PCL_LOSS=0.000079 | MEAN_GATE=0.2666 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.364096
  STEP 10000/11478 | TOTAL_LOSS=1.264400 | REG_LOSS=1.190574 | SOFTCLIP_LOSS=0.738229 | PCL_LOSS=0.000031 | MEAN_GATE=0.1888 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.091134
  STEP 10100/11478 | TOTAL_LOSS=0.143796 | REG_LOSS=0.029016 | SOFTCLIP_LOSS=0.699244 | PCL_LOSS=0.448555 | MEAN_GATE=0.3168 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.170340
  STEP 10200/11478 | TOTAL_LOSS=0.154495 | REG_LOSS=0.087372 | SOFTCLIP_LOSS=0.671235 | PCL_LOSS=0.000000 | MEAN_GATE=0.3138 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.295587
  STEP 10300/11478 | TOTAL_LOSS=0.097537 | REG_LOSS=0.062533 | SOFTCLIP_LOSS=0.350037 | PCL_LOSS=0.000000 | MEAN_GATE=0.1757 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.250066
  STEP 10400/11478 | TOTAL_LOSS=0.081612 | REG_LOSS=0.031210 | SOFTCLIP_LOSS=0.504020 | PCL_LOSS=0.000000 | MEAN_GATE=0.3130 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.176665
  STEP 10500/11478 | TOTAL_LOSS=0.099816 | REG_LOSS=0.064412 | SOFTCLIP_LOSS=0.353941 | PCL_LOSS=0.000096 | MEAN_GATE=0.2244 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.253795
  STEP 10600/11478 | TOTAL_LOSS=0.168261 | REG_LOSS=0.091074 | SOFTCLIP_LOSS=0.698477 | PCL_LOSS=0.073390 | MEAN_GATE=0.1985 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.301785
  STEP 10700/11478 | TOTAL_LOSS=0.989610 | REG_LOSS=0.988484 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.011262 | MEAN_GATE=0.2718 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.994225
  STEP 10800/11478 | TOTAL_LOSS=0.128828 | REG_LOSS=0.059434 | SOFTCLIP_LOSS=0.693937 | PCL_LOSS=0.000006 | MEAN_GATE=0.2457 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.243790
  STEP 10900/11478 | TOTAL_LOSS=0.114382 | REG_LOSS=0.061409 | SOFTCLIP_LOSS=0.529731 | PCL_LOSS=0.000000 | MEAN_GATE=0.3153 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.247807
  STEP 11000/11478 | TOTAL_LOSS=0.071201 | REG_LOSS=0.035650 | SOFTCLIP_LOSS=0.350994 | PCL_LOSS=0.004525 | MEAN_GATE=0.2493 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.188811
  STEP 11100/11478 | TOTAL_LOSS=2.659032 | REG_LOSS=2.584272 | SOFTCLIP_LOSS=0.638206 | PCL_LOSS=0.109396 | MEAN_GATE=0.2907 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.607567
  STEP 11200/11478 | TOTAL_LOSS=0.942807 | REG_LOSS=0.833231 | SOFTCLIP_LOSS=0.672075 | PCL_LOSS=0.423682 | MEAN_GATE=0.3053 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.912815
  STEP 11300/11478 | TOTAL_LOSS=0.481643 | REG_LOSS=0.410222 | SOFTCLIP_LOSS=0.703750 | PCL_LOSS=0.010460 | MEAN_GATE=0.1868 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.640486
