Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + protein(1d-3d) contrastive learning

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.301075 | REG_LOSS=0.229882 | PCL_LOSS=0.711929 | MEAN_GATE=0.5181 | BATCH_RMSE=0.479461
  STEP 3600/11478 | TOTAL_LOSS=0.289500 | REG_LOSS=0.289500 | PCL_LOSS=0.000000 | MEAN_GATE=0.2279 | BATCH_RMSE=0.538052
  STEP 3700/11478 | TOTAL_LOSS=0.303814 | REG_LOSS=0.303814 | PCL_LOSS=0.000000 | MEAN_GATE=0.2430 | BATCH_RMSE=0.551193
  STEP 3800/11478 | TOTAL_LOSS=0.174933 | REG_LOSS=0.174560 | PCL_LOSS=0.003724 | MEAN_GATE=0.2478 | BATCH_RMSE=0.417804
  STEP 3900/11478 | TOTAL_LOSS=0.078495 | REG_LOSS=0.072909 | PCL_LOSS=0.055857 | MEAN_GATE=0.1963 | BATCH_RMSE=0.270017
  STEP 4000/11478 | TOTAL_LOSS=0.195847 | REG_LOSS=0.195847 | PCL_LOSS=0.000000 | MEAN_GATE=0.2478 | BATCH_RMSE=0.442546
  STEP 4100/11478 | TOTAL_LOSS=0.245391 | REG_LOSS=0.245391 | PCL_LOSS=0.000000 | MEAN_GATE=0.2533 | BATCH_RMSE=0.495370
  STEP 4200/11478 | TOTAL_LOSS=0.021572 | REG_LOSS=0.021572 | PCL_LOSS=0.000001 | MEAN_GATE=0.2598 | BATCH_RMSE=0.146874
  STEP 4300/11478 | TOTAL_LOSS=0.237897 | REG_LOSS=0.187292 | PCL_LOSS=0.506047 | MEAN_GATE=0.1505 | BATCH_RMSE=0.432772
  STEP 4400/11478 | TOTAL_LOSS=0.312323 | REG_LOSS=0.312313 | PCL_LOSS=0.000098 | MEAN_GATE=0.2496 | BATCH_RMSE=0.558850
  STEP 4500/11478 | TOTAL_LOSS=0.187572 | REG_LOSS=0.187572 | PCL_LOSS=0.000000 | MEAN_GATE=0.2483 | BATCH_RMSE=0.433095
  STEP 4600/11478 | TOTAL_LOSS=1.455273 | REG_LOSS=1.449162 | PCL_LOSS=0.061113 | MEAN_GATE=0.1266 | BATCH_RMSE=1.203811
  STEP 4700/11478 | TOTAL_LOSS=0.479755 | REG_LOSS=0.479755 | PCL_LOSS=0.000000 | MEAN_GATE=0.1611 | BATCH_RMSE=0.692644
  STEP 4800/11478 | TOTAL_LOSS=0.180648 | REG_LOSS=0.074473 | PCL_LOSS=1.061750 | MEAN_GATE=0.2742 | BATCH_RMSE=0.272897
  STEP 4900/11478 | TOTAL_LOSS=0.219076 | REG_LOSS=0.201631 | PCL_LOSS=0.174441 | MEAN_GATE=0.1616 | BATCH_RMSE=0.449034
  STEP 5000/11478 | TOTAL_LOSS=0.137105 | REG_LOSS=0.135145 | PCL_LOSS=0.019606 | MEAN_GATE=0.1817 | BATCH_RMSE=0.367620
  STEP 5100/11478 | TOTAL_LOSS=0.940900 | REG_LOSS=0.867129 | PCL_LOSS=0.737711 | MEAN_GATE=0.1563 | BATCH_RMSE=0.931198
  STEP 5200/11478 | TOTAL_LOSS=0.271618 | REG_LOSS=0.271575 | PCL_LOSS=0.000436 | MEAN_GATE=0.3376 | BATCH_RMSE=0.521128
  STEP 5300/11478 | TOTAL_LOSS=0.008722 | REG_LOSS=0.008721 | PCL_LOSS=0.000012 | MEAN_GATE=0.2439 | BATCH_RMSE=0.093385
  STEP 5400/11478 | TOTAL_LOSS=0.040068 | REG_LOSS=0.040068 | PCL_LOSS=0.000000 | MEAN_GATE=0.2690 | BATCH_RMSE=0.200171
  STEP 5500/11478 | TOTAL_LOSS=0.196116 | REG_LOSS=0.182522 | PCL_LOSS=0.135936 | MEAN_GATE=0.2082 | BATCH_RMSE=0.427226
  STEP 5600/11478 | TOTAL_LOSS=0.041003 | REG_LOSS=0.041003 | PCL_LOSS=0.000000 | MEAN_GATE=0.2007 | BATCH_RMSE=0.202492
  STEP 5700/11478 | TOTAL_LOSS=0.218377 | REG_LOSS=0.218367 | PCL_LOSS=0.000097 | MEAN_GATE=0.1895 | BATCH_RMSE=0.467298
  STEP 5800/11478 | TOTAL_LOSS=0.599133 | REG_LOSS=0.599130 | PCL_LOSS=0.000031 | MEAN_GATE=0.1873 | BATCH_RMSE=0.774035
  STEP 5900/11478 | TOTAL_LOSS=0.192309 | REG_LOSS=0.192309 | PCL_LOSS=0.000000 | MEAN_GATE=0.2107 | BATCH_RMSE=0.438531
  STEP 6000/11478 | TOTAL_LOSS=0.200172 | REG_LOSS=0.200168 | PCL_LOSS=0.000038 | MEAN_GATE=0.3086 | BATCH_RMSE=0.447402
  STEP 6100/11478 | TOTAL_LOSS=0.011662 | REG_LOSS=0.011341 | PCL_LOSS=0.003207 | MEAN_GATE=0.1458 | BATCH_RMSE=0.106496
  STEP 6200/11478 | TOTAL_LOSS=0.089783 | REG_LOSS=0.003139 | PCL_LOSS=0.866440 | MEAN_GATE=0.2157 | BATCH_RMSE=0.056023
  STEP 6300/11478 | TOTAL_LOSS=0.024504 | REG_LOSS=0.024504 | PCL_LOSS=0.000001 | MEAN_GATE=0.2152 | BATCH_RMSE=0.156538
  STEP 6400/11478 | TOTAL_LOSS=0.026539 | REG_LOSS=0.003346 | PCL_LOSS=0.231926 | MEAN_GATE=0.1996 | BATCH_RMSE=0.057847
  STEP 6500/11478 | TOTAL_LOSS=0.066725 | REG_LOSS=0.038639 | PCL_LOSS=0.280862 | MEAN_GATE=0.2624 | BATCH_RMSE=0.196567
  STEP 6600/11478 | TOTAL_LOSS=0.234636 | REG_LOSS=0.234635 | PCL_LOSS=0.000000 | MEAN_GATE=0.1738 | BATCH_RMSE=0.484392
  STEP 6700/11478 | TOTAL_LOSS=0.085139 | REG_LOSS=0.085139 | PCL_LOSS=0.000000 | MEAN_GATE=0.1348 | BATCH_RMSE=0.291785
  STEP 6800/11478 | TOTAL_LOSS=0.554703 | REG_LOSS=0.554703 | PCL_LOSS=0.000000 | MEAN_GATE=0.2602 | BATCH_RMSE=0.744784
  STEP 6900/11478 | TOTAL_LOSS=1.585957 | REG_LOSS=1.585954 | PCL_LOSS=0.000032 | MEAN_GATE=0.1314 | BATCH_RMSE=1.259347
  STEP 7000/11478 | TOTAL_LOSS=0.017945 | REG_LOSS=0.017945 | PCL_LOSS=0.000000 | MEAN_GATE=0.2570 | BATCH_RMSE=0.133958
  STEP 7100/11478 | TOTAL_LOSS=0.262495 | REG_LOSS=0.262495 | PCL_LOSS=0.000000 | MEAN_GATE=0.2044 | BATCH_RMSE=0.512342
  STEP 7200/11478 | TOTAL_LOSS=0.073938 | REG_LOSS=0.073938 | PCL_LOSS=0.000000 | MEAN_GATE=0.2340 | BATCH_RMSE=0.271916
  STEP 7300/11478 | TOTAL_LOSS=0.300739 | REG_LOSS=0.300715 | PCL_LOSS=0.000244 | MEAN_GATE=0.1189 | BATCH_RMSE=0.548375
  STEP 7400/11478 | TOTAL_LOSS=0.351828 | REG_LOSS=0.292603 | PCL_LOSS=0.592250 | MEAN_GATE=0.3233 | BATCH_RMSE=0.540928
  STEP 7500/11478 | TOTAL_LOSS=0.189391 | REG_LOSS=0.189391 | PCL_LOSS=0.000000 | MEAN_GATE=0.1652 | BATCH_RMSE=0.435191
  STEP 7600/11478 | TOTAL_LOSS=0.173410 | REG_LOSS=0.166270 | PCL_LOSS=0.071393 | MEAN_GATE=0.1936 | BATCH_RMSE=0.407763
  STEP 7700/11478 | TOTAL_LOSS=0.045185 | REG_LOSS=0.045185 | PCL_LOSS=0.000000 | MEAN_GATE=0.1817 | BATCH_RMSE=0.212568
  STEP 7800/11478 | TOTAL_LOSS=0.107615 | REG_LOSS=0.107605 | PCL_LOSS=0.000107 | MEAN_GATE=0.1234 | BATCH_RMSE=0.328032
  STEP 7900/11478 | TOTAL_LOSS=0.082438 | REG_LOSS=0.064670 | PCL_LOSS=0.177682 | MEAN_GATE=0.1646 | BATCH_RMSE=0.254302
  STEP 8000/11478 | TOTAL_LOSS=0.674551 | REG_LOSS=0.674551 | PCL_LOSS=0.000000 | MEAN_GATE=0.2391 | BATCH_RMSE=0.821311
  STEP 8100/11478 | TOTAL_LOSS=0.082801 | REG_LOSS=0.021792 | PCL_LOSS=0.610091 | MEAN_GATE=0.2259 | BATCH_RMSE=0.147622
  STEP 8200/11478 | TOTAL_LOSS=0.056150 | REG_LOSS=0.056150 | PCL_LOSS=0.000000 | MEAN_GATE=0.1549 | BATCH_RMSE=0.236960
  STEP 8300/11478 | TOTAL_LOSS=1.372268 | REG_LOSS=1.372268 | PCL_LOSS=0.000000 | MEAN_GATE=0.3133 | BATCH_RMSE=1.171438
  STEP 8400/11478 | TOTAL_LOSS=0.043388 | REG_LOSS=0.017456 | PCL_LOSS=0.259316 | MEAN_GATE=0.1732 | BATCH_RMSE=0.132123
  STEP 8500/11478 | TOTAL_LOSS=0.594634 | REG_LOSS=0.594634 | PCL_LOSS=0.000000 | MEAN_GATE=0.2051 | BATCH_RMSE=0.771125
  STEP 8600/11478 | TOTAL_LOSS=0.057342 | REG_LOSS=0.001084 | PCL_LOSS=0.562580 | MEAN_GATE=0.1559 | BATCH_RMSE=0.032927
  STEP 8700/11478 | TOTAL_LOSS=1.871722 | REG_LOSS=1.871711 | PCL_LOSS=0.000110 | MEAN_GATE=0.2888 | BATCH_RMSE=1.368105
  STEP 8800/11478 | TOTAL_LOSS=1.069718 | REG_LOSS=1.069704 | PCL_LOSS=0.000136 | MEAN_GATE=0.1347 | BATCH_RMSE=1.034265
  STEP 8900/11478 | TOTAL_LOSS=0.886960 | REG_LOSS=0.886960 | PCL_LOSS=0.000000 | MEAN_GATE=0.3103 | BATCH_RMSE=0.941786
  STEP 9000/11478 | TOTAL_LOSS=0.101499 | REG_LOSS=0.101499 | PCL_LOSS=0.000000 | MEAN_GATE=0.2170 | BATCH_RMSE=0.318589
  STEP 9100/11478 | TOTAL_LOSS=0.092357 | REG_LOSS=0.092357 | PCL_LOSS=0.000000 | MEAN_GATE=0.1322 | BATCH_RMSE=0.303903
  STEP 9200/11478 | TOTAL_LOSS=0.084385 | REG_LOSS=0.075443 | PCL_LOSS=0.089420 | MEAN_GATE=0.1490 | BATCH_RMSE=0.274670
  STEP 9300/11478 | TOTAL_LOSS=0.202453 | REG_LOSS=0.202453 | PCL_LOSS=0.000000 | MEAN_GATE=0.2774 | BATCH_RMSE=0.449948
  STEP 9400/11478 | TOTAL_LOSS=0.030148 | REG_LOSS=0.029078 | PCL_LOSS=0.010706 | MEAN_GATE=0.1499 | BATCH_RMSE=0.170522
  STEP 9500/11478 | TOTAL_LOSS=0.008987 | REG_LOSS=0.008986 | PCL_LOSS=0.000008 | MEAN_GATE=0.1989 | BATCH_RMSE=0.094797
  STEP 9600/11478 | TOTAL_LOSS=1.539742 | REG_LOSS=1.539742 | PCL_LOSS=0.000000 | MEAN_GATE=0.2007 | BATCH_RMSE=1.240863
  STEP 9700/11478 | TOTAL_LOSS=0.043716 | REG_LOSS=0.042186 | PCL_LOSS=0.015294 | MEAN_GATE=0.1504 | BATCH_RMSE=0.205393
  STEP 9800/11478 | TOTAL_LOSS=0.910743 | REG_LOSS=0.910743 | PCL_LOSS=0.000000 | MEAN_GATE=0.1673 | BATCH_RMSE=0.954328
  STEP 9900/11478 | TOTAL_LOSS=0.246556 | REG_LOSS=0.246556 | PCL_LOSS=0.000000 | MEAN_GATE=0.2669 | BATCH_RMSE=0.496544
  STEP 10000/11478 | TOTAL_LOSS=0.529182 | REG_LOSS=0.470089 | PCL_LOSS=0.590934 | MEAN_GATE=0.3001 | BATCH_RMSE=0.685630
  STEP 10100/11478 | TOTAL_LOSS=0.643956 | REG_LOSS=0.612792 | PCL_LOSS=0.311640 | MEAN_GATE=0.2622 | BATCH_RMSE=0.782810
  STEP 10200/11478 | TOTAL_LOSS=0.012350 | REG_LOSS=0.012347 | PCL_LOSS=0.000035 | MEAN_GATE=0.1083 | BATCH_RMSE=0.111116
  STEP 10300/11478 | TOTAL_LOSS=0.010889 | REG_LOSS=0.010557 | PCL_LOSS=0.003322 | MEAN_GATE=0.1238 | BATCH_RMSE=0.102748
  STEP 10400/11478 | TOTAL_LOSS=0.039038 | REG_LOSS=0.038902 | PCL_LOSS=0.001358 | MEAN_GATE=0.1993 | BATCH_RMSE=0.197237
  STEP 10500/11478 | TOTAL_LOSS=0.294153 | REG_LOSS=0.294151 | PCL_LOSS=0.000024 | MEAN_GATE=0.1938 | BATCH_RMSE=0.542356
  STEP 10600/11478 | TOTAL_LOSS=0.191859 | REG_LOSS=0.149713 | PCL_LOSS=0.421456 | MEAN_GATE=0.1360 | BATCH_RMSE=0.386928
  STEP 10700/11478 | TOTAL_LOSS=0.157274 | REG_LOSS=0.147148 | PCL_LOSS=0.101254 | MEAN_GATE=0.1631 | BATCH_RMSE=0.383599
  STEP 10800/11478 | TOTAL_LOSS=0.586763 | REG_LOSS=0.586293 | PCL_LOSS=0.004694 | MEAN_GATE=0.2058 | BATCH_RMSE=0.765698
  STEP 10900/11478 | TOTAL_LOSS=0.121025 | REG_LOSS=0.121025 | PCL_LOSS=0.000001 | MEAN_GATE=0.2086 | BATCH_RMSE=0.347887
  STEP 11000/11478 | TOTAL_LOSS=0.084168 | REG_LOSS=0.084019 | PCL_LOSS=0.001493 | MEAN_GATE=0.1815 | BATCH_RMSE=0.289861
  STEP 11100/11478 | TOTAL_LOSS=0.177076 | REG_LOSS=0.177076 | PCL_LOSS=0.000000 | MEAN_GATE=0.2405 | BATCH_RMSE=0.420804
  STEP 11200/11478 | TOTAL_LOSS=0.001959 | REG_LOSS=0.001955 | PCL_LOSS=0.000046 | MEAN_GATE=0.1931 | BATCH_RMSE=0.044211
  STEP 11300/11478 | TOTAL_LOSS=0.014386 | REG_LOSS=0.014386 | PCL_LOSS=0.000000 | MEAN_GATE=0.1690 | BATCH_RMSE=0.119942
  STEP 11400/11478 | TOTAL_LOSS=0.012636 | REG_LOSS=0.012636 | PCL_LOSS=0.000000 | MEAN_GATE=0.1766 | BATCH_RMSE=0.112409
[EPOCH 019/030] TRAIN: TOTAL=0.444133 | REG=0.436499 | PCL=0.076340 | RMSE=0.660680 | MAE=0.449170 | CI=0.805474 | RM2=0.430104
[EPOCH 019/030] VAL  : TOTAL=0.468285 | REG=0.463491 | PCL=0.047939 | RMSE=0.680802 | MAE=0.500725 | CI=0.847035 | RM2=0.492831

EPOCH 20/30
  STEP 100/11478 | TOTAL_LOSS=1.008968 | REG_LOSS=1.008968 | PCL_LOSS=0.000000 | MEAN_GATE=0.2622 | BATCH_RMSE=1.004474
  STEP 200/11478 | TOTAL_LOSS=0.176262 | REG_LOSS=0.176262 | PCL_LOSS=0.000000 | MEAN_GATE=0.1337 | BATCH_RMSE=0.419836
  STEP 300/11478 | TOTAL_LOSS=0.093356 | REG_LOSS=0.093356 | PCL_LOSS=0.000000 | MEAN_GATE=0.1849 | BATCH_RMSE=0.305542
  STEP 400/11478 | TOTAL_LOSS=0.017801 | REG_LOSS=0.017801 | PCL_LOSS=0.000001 | MEAN_GATE=0.2463 | BATCH_RMSE=0.133420
  STEP 500/11478 | TOTAL_LOSS=0.061011 | REG_LOSS=0.061006 | PCL_LOSS=0.000048 | MEAN_GATE=0.1461 | BATCH_RMSE=0.246994
  STEP 600/11478 | TOTAL_LOSS=2.350670 | REG_LOSS=2.349394 | PCL_LOSS=0.012766 | MEAN_GATE=0.1831 | BATCH_RMSE=1.532773
  STEP 700/11478 | TOTAL_LOSS=0.077266 | REG_LOSS=0.076726 | PCL_LOSS=0.005397 | MEAN_GATE=0.1626 | BATCH_RMSE=0.276995
  STEP 800/11478 | TOTAL_LOSS=0.274035 | REG_LOSS=0.269553 | PCL_LOSS=0.044818 | MEAN_GATE=0.3032 | BATCH_RMSE=0.519185
  STEP 900/11478 | TOTAL_LOSS=0.100283 | REG_LOSS=0.029513 | PCL_LOSS=0.707704 | MEAN_GATE=0.1618 | BATCH_RMSE=0.171792
  STEP 1000/11478 | TOTAL_LOSS=0.435753 | REG_LOSS=0.435346 | PCL_LOSS=0.004064 | MEAN_GATE=0.2863 | BATCH_RMSE=0.659808
  STEP 1100/11478 | TOTAL_LOSS=0.811070 | REG_LOSS=0.811070 | PCL_LOSS=0.000000 | MEAN_GATE=0.2753 | BATCH_RMSE=0.900594
  STEP 1200/11478 | TOTAL_LOSS=0.054609 | REG_LOSS=0.054609 | PCL_LOSS=0.000000 | MEAN_GATE=0.1832 | BATCH_RMSE=0.233686
  STEP 1300/11478 | TOTAL_LOSS=1.453644 | REG_LOSS=1.453644 | PCL_LOSS=0.000000 | MEAN_GATE=0.2510 | BATCH_RMSE=1.205671
  STEP 1400/11478 | TOTAL_LOSS=0.170646 | REG_LOSS=0.170646 | PCL_LOSS=0.000000 | MEAN_GATE=0.2690 | BATCH_RMSE=0.413094
  STEP 1500/11478 | TOTAL_LOSS=0.079771 | REG_LOSS=0.079771 | PCL_LOSS=0.000000 | MEAN_GATE=0.1421 | BATCH_RMSE=0.282438
  STEP 1600/11478 | TOTAL_LOSS=0.142268 | REG_LOSS=0.142268 | PCL_LOSS=0.000000 | MEAN_GATE=0.2472 | BATCH_RMSE=0.377184
  STEP 1700/11478 | TOTAL_LOSS=7.042116 | REG_LOSS=7.042110 | PCL_LOSS=0.000056 | MEAN_GATE=0.1870 | BATCH_RMSE=2.653697
  STEP 1800/11478 | TOTAL_LOSS=0.712444 | REG_LOSS=0.712444 | PCL_LOSS=0.000000 | MEAN_GATE=0.2002 | BATCH_RMSE=0.844064
  STEP 1900/11478 | TOTAL_LOSS=0.014080 | REG_LOSS=0.014080 | PCL_LOSS=0.000000 | MEAN_GATE=0.2306 | BATCH_RMSE=0.118658
  STEP 2000/11478 | TOTAL_LOSS=1.720370 | REG_LOSS=1.720370 | PCL_LOSS=0.000000 | MEAN_GATE=0.2147 | BATCH_RMSE=1.311629
  STEP 2100/11478 | TOTAL_LOSS=0.093591 | REG_LOSS=0.093591 | PCL_LOSS=0.000000 | MEAN_GATE=0.1442 | BATCH_RMSE=0.305926
  STEP 2200/11478 | TOTAL_LOSS=0.063185 | REG_LOSS=0.063185 | PCL_LOSS=0.000000 | MEAN_GATE=0.2120 | BATCH_RMSE=0.251366
  STEP 2300/11478 | TOTAL_LOSS=0.012391 | REG_LOSS=0.012391 | PCL_LOSS=0.000000 | MEAN_GATE=0.1516 | BATCH_RMSE=0.111315
  STEP 2400/11478 | TOTAL_LOSS=0.055765 | REG_LOSS=0.055765 | PCL_LOSS=0.000000 | MEAN_GATE=0.1312 | BATCH_RMSE=0.236145
  STEP 2500/11478 | TOTAL_LOSS=0.218256 | REG_LOSS=0.218256 | PCL_LOSS=0.000000 | MEAN_GATE=0.2026 | BATCH_RMSE=0.467179
  STEP 2600/11478 | TOTAL_LOSS=0.110750 | REG_LOSS=0.110747 | PCL_LOSS=0.000028 | MEAN_GATE=0.1666 | BATCH_RMSE=0.332787
  STEP 2700/11478 | TOTAL_LOSS=0.049619 | REG_LOSS=0.008281 | PCL_LOSS=0.413374 | MEAN_GATE=0.1290 | BATCH_RMSE=0.091001
  STEP 2800/11478 | TOTAL_LOSS=0.009724 | REG_LOSS=0.009724 | PCL_LOSS=0.000003 | MEAN_GATE=0.1461 | BATCH_RMSE=0.098609
  STEP 2900/11478 | TOTAL_LOSS=0.602605 | REG_LOSS=0.602605 | PCL_LOSS=0.000003 | MEAN_GATE=0.1652 | BATCH_RMSE=0.776276
  STEP 3000/11478 | TOTAL_LOSS=0.606994 | REG_LOSS=0.606993 | PCL_LOSS=0.000001 | MEAN_GATE=0.3102 | BATCH_RMSE=0.779098
  STEP 3100/11478 | TOTAL_LOSS=0.220825 | REG_LOSS=0.218729 | PCL_LOSS=0.020959 | MEAN_GATE=0.2784 | BATCH_RMSE=0.467685
  STEP 3200/11478 | TOTAL_LOSS=0.068785 | REG_LOSS=0.068715 | PCL_LOSS=0.000702 | MEAN_GATE=0.1542 | BATCH_RMSE=0.262135
  STEP 3300/11478 | TOTAL_LOSS=0.562317 | REG_LOSS=0.562317 | PCL_LOSS=0.000000 | MEAN_GATE=0.2570 | BATCH_RMSE=0.749878
  STEP 3400/11478 | TOTAL_LOSS=0.300344 | REG_LOSS=0.300344 | PCL_LOSS=0.000000 | MEAN_GATE=0.2789 | BATCH_RMSE=0.548037
  STEP 3500/11478 | TOTAL_LOSS=0.103771 | REG_LOSS=0.044015 | PCL_LOSS=0.597553 | MEAN_GATE=0.1634 | BATCH_RMSE=0.209798
  STEP 3600/11478 | TOTAL_LOSS=0.218478 | REG_LOSS=0.218478 | PCL_LOSS=0.000000 | MEAN_GATE=0.1732 | BATCH_RMSE=0.467416
  STEP 3700/11478 | TOTAL_LOSS=0.098123 | REG_LOSS=0.098123 | PCL_LOSS=0.000001 | MEAN_GATE=0.1573 | BATCH_RMSE=0.313246
  STEP 3800/11478 | TOTAL_LOSS=0.713343 | REG_LOSS=0.713343 | PCL_LOSS=0.000003 | MEAN_GATE=0.3644 | BATCH_RMSE=0.844596
  STEP 3900/11478 | TOTAL_LOSS=0.070131 | REG_LOSS=0.070131 | PCL_LOSS=0.000000 | MEAN_GATE=0.2235 | BATCH_RMSE=0.264823
  STEP 4000/11478 | TOTAL_LOSS=0.852194 | REG_LOSS=0.852194 | PCL_LOSS=0.000000 | MEAN_GATE=0.2479 | BATCH_RMSE=0.923144
  STEP 4100/11478 | TOTAL_LOSS=0.138997 | REG_LOSS=0.138997 | PCL_LOSS=0.000000 | MEAN_GATE=0.1697 | BATCH_RMSE=0.372823
  STEP 4200/11478 | TOTAL_LOSS=0.083062 | REG_LOSS=0.083062 | PCL_LOSS=0.000000 | MEAN_GATE=0.1409 | BATCH_RMSE=0.288204
  STEP 4300/11478 | TOTAL_LOSS=0.299364 | REG_LOSS=0.299363 | PCL_LOSS=0.000013 | MEAN_GATE=0.2017 | BATCH_RMSE=0.547141
  STEP 4400/11478 | TOTAL_LOSS=0.154802 | REG_LOSS=0.121759 | PCL_LOSS=0.330426 | MEAN_GATE=0.1869 | BATCH_RMSE=0.348940
  STEP 4500/11478 | TOTAL_LOSS=0.082586 | REG_LOSS=0.082586 | PCL_LOSS=0.000000 | MEAN_GATE=0.2092 | BATCH_RMSE=0.287378
  STEP 4600/11478 | TOTAL_LOSS=0.036343 | REG_LOSS=0.036343 | PCL_LOSS=0.000000 | MEAN_GATE=0.1620 | BATCH_RMSE=0.190639
  STEP 4700/11478 | TOTAL_LOSS=0.048915 | REG_LOSS=0.048339 | PCL_LOSS=0.005759 | MEAN_GATE=0.1700 | BATCH_RMSE=0.219862
  STEP 4800/11478 | TOTAL_LOSS=0.293790 | REG_LOSS=0.260836 | PCL_LOSS=0.329539 | MEAN_GATE=0.1520 | BATCH_RMSE=0.510721
  STEP 4900/11478 | TOTAL_LOSS=0.361206 | REG_LOSS=0.273545 | PCL_LOSS=0.876610 | MEAN_GATE=0.1606 | BATCH_RMSE=0.523015
  STEP 5000/11478 | TOTAL_LOSS=0.552453 | REG_LOSS=0.552453 | PCL_LOSS=0.000000 | MEAN_GATE=0.2439 | BATCH_RMSE=0.743272
  STEP 5100/11478 | TOTAL_LOSS=2.499521 | REG_LOSS=2.499521 | PCL_LOSS=0.000000 | MEAN_GATE=0.3257 | BATCH_RMSE=1.580987
  STEP 5200/11478 | TOTAL_LOSS=0.024533 | REG_LOSS=0.024533 | PCL_LOSS=0.000000 | MEAN_GATE=0.1765 | BATCH_RMSE=0.156629
  STEP 5300/11478 | TOTAL_LOSS=0.190953 | REG_LOSS=0.190953 | PCL_LOSS=0.000000 | MEAN_GATE=0.1743 | BATCH_RMSE=0.436981
  STEP 5400/11478 | TOTAL_LOSS=0.137469 | REG_LOSS=0.137469 | PCL_LOSS=0.000000 | MEAN_GATE=0.2554 | BATCH_RMSE=0.370768
  STEP 5500/11478 | TOTAL_LOSS=1.565524 | REG_LOSS=1.565524 | PCL_LOSS=0.000000 | MEAN_GATE=0.2417 | BATCH_RMSE=1.251209
  STEP 5600/11478 | TOTAL_LOSS=0.861821 | REG_LOSS=0.861821 | PCL_LOSS=0.000000 | MEAN_GATE=0.2226 | BATCH_RMSE=0.928343
  STEP 5700/11478 | TOTAL_LOSS=0.154404 | REG_LOSS=0.154307 | PCL_LOSS=0.000972 | MEAN_GATE=0.1606 | BATCH_RMSE=0.392819
  STEP 5800/11478 | TOTAL_LOSS=0.152756 | REG_LOSS=0.152756 | PCL_LOSS=0.000000 | MEAN_GATE=0.2533 | BATCH_RMSE=0.390840
  STEP 5900/11478 | TOTAL_LOSS=0.498489 | REG_LOSS=0.498484 | PCL_LOSS=0.000053 | MEAN_GATE=0.1944 | BATCH_RMSE=0.706034
  STEP 6000/11478 | TOTAL_LOSS=0.032180 | REG_LOSS=0.032172 | PCL_LOSS=0.000086 | MEAN_GATE=0.1392 | BATCH_RMSE=0.179365
  STEP 6100/11478 | TOTAL_LOSS=0.147110 | REG_LOSS=0.147110 | PCL_LOSS=0.000000 | MEAN_GATE=0.1808 | BATCH_RMSE=0.383549
  STEP 6200/11478 | TOTAL_LOSS=0.167570 | REG_LOSS=0.167570 | PCL_LOSS=0.000000 | MEAN_GATE=0.2149 | BATCH_RMSE=0.409353
  STEP 6300/11478 | TOTAL_LOSS=1.082038 | REG_LOSS=1.067548 | PCL_LOSS=0.144899 | MEAN_GATE=0.3011 | BATCH_RMSE=1.033222
  STEP 6400/11478 | TOTAL_LOSS=1.048285 | REG_LOSS=1.014281 | PCL_LOSS=0.340043 | MEAN_GATE=0.2714 | BATCH_RMSE=1.007115
  STEP 6500/11478 | TOTAL_LOSS=0.053262 | REG_LOSS=0.053258 | PCL_LOSS=0.000045 | MEAN_GATE=0.1506 | BATCH_RMSE=0.230776
  STEP 6600/11478 | TOTAL_LOSS=0.018335 | REG_LOSS=0.017224 | PCL_LOSS=0.011112 | MEAN_GATE=0.1812 | BATCH_RMSE=0.131240
  STEP 6700/11478 | TOTAL_LOSS=0.140508 | REG_LOSS=0.049693 | PCL_LOSS=0.908151 | MEAN_GATE=0.1629 | BATCH_RMSE=0.222919
  STEP 6800/11478 | TOTAL_LOSS=0.025126 | REG_LOSS=0.025126 | PCL_LOSS=0.000000 | MEAN_GATE=0.1311 | BATCH_RMSE=0.158512
  STEP 6900/11478 | TOTAL_LOSS=0.714343 | REG_LOSS=0.714341 | PCL_LOSS=0.000020 | MEAN_GATE=0.2413 | BATCH_RMSE=0.845187
  STEP 7000/11478 | TOTAL_LOSS=0.235655 | REG_LOSS=0.235655 | PCL_LOSS=0.000001 | MEAN_GATE=0.1840 | BATCH_RMSE=0.485443
  STEP 7100/11478 | TOTAL_LOSS=0.120371 | REG_LOSS=0.120371 | PCL_LOSS=0.000000 | MEAN_GATE=0.2337 | BATCH_RMSE=0.346945
  STEP 7200/11478 | TOTAL_LOSS=0.017913 | REG_LOSS=0.017913 | PCL_LOSS=0.000000 | MEAN_GATE=0.1696 | BATCH_RMSE=0.133841
  STEP 7300/11478 | TOTAL_LOSS=0.102043 | REG_LOSS=0.102043 | PCL_LOSS=0.000000 | MEAN_GATE=0.2705 | BATCH_RMSE=0.319441
  STEP 7400/11478 | TOTAL_LOSS=0.061851 | REG_LOSS=0.061851 | PCL_LOSS=0.000005 | MEAN_GATE=0.1848 | BATCH_RMSE=0.248698
